Name,Base_price,Body_style,Seats,Base_ Engine,Base_Power,Mileage,Drive,Towing,Min_cargo_L,Front_headroom,Front_legroom,Rear_legroom,Rear_shoulder,Fuel_capacity,Batt,Range
2022 Hyundai IONIQ Plug-In Hybrid,32669,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32670,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32671,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32672,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32673,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32674,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32675,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32676,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32677,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32678,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32679,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32680,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32681,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32682,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32683,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32684,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32685,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32686,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32687,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32688,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32689,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32690,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32691,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32692,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32693,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32694,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32695,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32696,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32697,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32698,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai IONIQ Plug-In Hybrid,32699,Hatchback,5,Hybrid,164,2,FWD,0,650,39.2,42.2,35.7,55,43,8.9,954
2022 Hyundai KONA electric,43899,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43900,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43901,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43902,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43903,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43904,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43905,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43906,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43907,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43908,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43909,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43910,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43911,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43912,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43913,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43914,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43915,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43916,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43917,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43918,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43919,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43920,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43921,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43922,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43923,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43924,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43925,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43926,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43927,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43928,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43929,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43930,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43931,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43932,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43933,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43934,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43935,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43936,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43937,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43938,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43939,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43940,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43941,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43942,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43943,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43944,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43945,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43946,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43947,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43948,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai KONA electric,43949,SUV,5,Electric,201,2,FWD,1000,544,39.6,41.5,33.4,54.5,0,64,415
2022 Hyundai Kona N,39999,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40000,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40001,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40002,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40003,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40004,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40005,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40006,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40007,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40008,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40009,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40010,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40011,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40012,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40013,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40014,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40015,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40016,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40017,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40018,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40019,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40020,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40021,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40022,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40023,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40024,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40025,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40026,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40027,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40028,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40029,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40030,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40031,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40032,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40033,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40034,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40035,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40036,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40037,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40038,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40039,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40040,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40041,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40042,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40043,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40044,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40045,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40046,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40047,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40048,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2022 Hyundai Kona N,40049,SUV,5,Gasoline,286,10.4,FWD,1100,544,39.6,41.5,35.2,54.5,50,0,481
2021 Hyundai Nexo,71000,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71001,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71002,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71003,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71004,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71005,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71006,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71007,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71008,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71009,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71010,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71011,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71012,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71013,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71014,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71015,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71016,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71017,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71018,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71019,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71020,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71021,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71022,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71023,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71024,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71025,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71026,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71027,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71028,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71029,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71030,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71031,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71032,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71033,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71034,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71035,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71036,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71037,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71038,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71039,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71040,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71041,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71042,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71043,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71044,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71045,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71046,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71047,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71048,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71049,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2021 Hyundai Nexo,71050,SUV,5,Hydrogen,160,3.8,FWD,1200,839,39.4,41.5,38.6,55.5,157,1.6,612
2022 Hyundai Santa Cruz,38499,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38500,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38501,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38502,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38503,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38504,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38505,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38506,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38507,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38508,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38509,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38510,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38511,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38512,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38513,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38514,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38515,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38516,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38517,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38518,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38519,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38520,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
2022 Hyundai Santa Cruz,38521,Pickup,5,Gasoline,281,10.5,AWD,5000,0,40.2,41.4,36.5,56.1,67,0,636
